klima_id,datum,woche,haus,aussen_strahlungssumme_j_cm2,aussen_tagestemperatur_c,aussen_nachttemperatur_c,aussen_dif_c,aussen_durchschnittstemp_c,aussen_windschnellheit_m_s,aussen_windschnellheit_nacht_m_s,aussen_feuchtigkeit_tag_proz,aussen_fd_tag_g_m3,aussen_feuchtigkeit_nacht_proz,aussen_fd_nacht_g_m3,aussen_fd_durchschnitt_g_m3,aussen_feuchtigkeit_durchschnitt_proz,aussen_tageslaenge_uhr,schirm_energieschirm_proz,gh_gem_tag_c,gh_gem_nacht_c,gh_gem_dif,gh_gem_tagesdurchschnitt_c,gh_ber_taeg_temp,rohr_temp_tag_c,rohr_temp_nacht_c,rohr_temp_tagesdurchschnitt_c,co2_tag_ppm,co2_nacht_ppm,co2_einspeisung_kg_ha,feucht_fd_tag_g_m3_2,feucht_fd_nacht_g_m3_2,feucht_fd_durchschnitt_g_m3_2,feucht_rf_tag_proz,feucht_rf_nacht_proz,feucht_rfdurchschnitt_proz
1952,2025-04-21 00:00:00,17,20,1522,13.7,9.9,3.8,11.8,2.8,1.5,0,0,0,0,0,0,13.87,0.29,23.4,18.1,5.3,20.8,20.5,43,46,44.5,483,589,0,5.2,2.4,3.8,0.76,0.84,0.8
1953,2025-04-21 00:00:00,17,21,1522,13.7,9.9,3.8,11.8,2.8,1.5,0,0,0,0,0,0,13.87,0.29,23.4,18.3,5.1,20.9,20.5,43,47,45,483,589,0,4.8,2.3,3.6,0.78,0.85,0.8
1954,2025-04-21 00:00:00,17,22,1522,13.7,9.9,3.8,11.8,2.8,1.5,0,0,0,0,0,0,13.87,0.31,23.4,18.3,5.1,20.9,20.5,43,47,45,483,589,0,4.3,2.4,3.4,0.8,0.85,0.8
1955,2025-04-21 00:00:00,17,23,1522,13.7,9.9,3.8,11.8,2.8,1.5,0,0,0,0,0,0,13.87,0.29,23.2,17.9,5.3,20.6,20.5,43,45,44,483,589,0,3.4,2.2,2.8,0.84,0.85,0.8
1956,2025-04-21 00:00:00,17,31,1522,13.7,9.9,3.8,11.8,2.8,1.5,0,0,0,0,0,0,13.87,0.54,23.3,17.2,6.1,20.3,22.7,42,45,43.5,395,550,0,4.3,2.3,3.3,0.8,0.84,0.8
1957,2025-04-21 00:00:00,17,32,1522,13.7,9.9,3.8,11.8,2.8,1.5,0,0,0,0,0,0,13.87,0.54,23.2,17.2,6,20.2,22.7,42,44,43,481,642,0,3.9,1.9,2.9,0.82,0.87,0.8
1958,2025-04-21 00:00:00,17,33,1522,13.7,9.9,3.8,11.8,2.8,1.5,0,0,0,0,0,0,13.87,0.55,23.4,17.6,5.8,20.5,22.7,41,42,41.5,545,740,0,4.8,2.4,3.6,0.78,0.84,0.8
1959,2025-04-21 00:00:00,17,34,1522,13.7,9.9,3.8,11.8,2.8,1.5,0,0,0,0,0,0,13.87,0.54,23.4,17.5,5.9,20.5,22.7,42,42,42,346,502,0,4.1,2.1,3.1,0.81,0.86,0.8
1960,2025-04-22 00:00:00,17,2+3,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.43,25.3,18,7.3,21.7,0,39,34,36.5,0,0,0,8.3,1,4.7,0.67,0.94,0.8
1961,2025-04-22 00:00:00,17,4,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.43,25.4,17.8,7.6,21.6,0,37,32,34.5,0,0,0,7.4,1.5,4.5,0.7,0.91,0.8
1962,2025-04-22 00:00:00,17,5,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.45,25.5,18.2,7.3,21.9,0,36,32,34,0,0,0,8.2,2.1,5.2,0.68,0.87,0.8
1963,2025-04-22 00:00:00,17,6,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.47,24.5,18.5,6,21.5,22.7,39,42,40.5,0,0,0,5.3,2.1,3.7,0.77,0.87,0.8
1964,2025-04-22 00:00:00,17,7,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.47,24.5,19.2,5.3,21.9,22.7,39,43,41,0,0,0,6.6,1.8,4.2,0.72,0.89,0.8
1965,2025-04-22 00:00:00,17,19,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.30,24,18.4,5.6,21.2,21,40,43,41.5,475,618,0,7.1,2.7,4.9,0.68,0.83,0.8
1966,2025-04-22 00:00:00,17,20,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.27,24,18.2,5.8,21.1,21,42,44,43,475,618,0,6.8,2.4,4.6,0.7,0.84,0.8
1967,2025-04-22 00:00:00,17,21,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.27,24,18.5,5.5,21.3,21,42,44,43,475,618,0,6.6,2.2,4.4,0.71,0.86,0.8
1968,2025-04-22 00:00:00,17,22,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.28,23.9,18.5,5.4,21.2,21,42,44,43,475,618,0,6.2,2.2,4.2,0.72,0.86,0.8
1969,2025-04-22 00:00:00,17,23,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.27,23.8,18.1,5.7,21,21,42,42,42,475,618,0,5.3,2.2,3.8,0.76,0.85,0.8
1970,2025-04-22 00:00:00,17,31,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.48,24.1,18,6.1,21.1,22.7,39,49,44,388,584,0,5.8,2.7,4.3,0.75,0.82,0.8
1971,2025-04-22 00:00:00,17,32,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.48,23.8,18.1,5.7,21,22.7,40,47,43.5,475,646,0,5.2,2.3,3.8,0.77,0.85,0.8
1972,2025-04-22 00:00:00,17,33,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.48,24.2,18.2,6,21.2,22.7,38,45,41.5,539,792,0,6.3,2.5,4.4,0.73,0.83,0.8
1973,2025-04-22 00:00:00,17,34,2020,20.6,6.7,13.9,13.7,1.1,1.1,0,0,0,0,0,0,13.93,0.48,24.1,18.2,5.9,21.2,22.7,39,45,42,337,547,0,5.6,2.1,3.9,0.76,0.86,0.8
1974,2025-04-23 00:00:00,17,2+3,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.54,25,18,7,21.5,0,45,35,40,0,0,0,8.1,1,4.6,0.68,0.94,0.8
1975,2025-04-23 00:00:00,17,4,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.54,24.8,17.3,7.5,21.1,0,42,31,36.5,0,0,0,7.4,1.4,4.4,0.7,0.91,0.8
1976,2025-04-23 00:00:00,17,5,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.54,25,17.5,7.5,21.3,0,41,31,36,0,0,0,8.1,2.1,5.1,0.67,0.86,0.8
1977,2025-04-23 00:00:00,17,6,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.53,23.9,18.8,5.1,21.4,22.7,39,42,40.5,0,0,0,5.3,2,3.7,0.77,0.88,0.8
1978,2025-04-23 00:00:00,17,7,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.53,24.1,19,5.1,21.6,22.7,39,43,41,0,0,0,6.3,1.9,4.1,0.74,0.88,0.8
1979,2025-04-23 00:00:00,17,19,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.55,24.2,18.7,5.5,21.5,20.9,43,41,42,496,630,0,7.5,1.8,4.7,0.68,0.89,0.8
1980,2025-04-23 00:00:00,17,20,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.55,24,18.5,5.5,21.3,20.9,44,39,41.5,496,630,0,6.8,1.8,4.3,0.7,0.89,0.8
1981,2025-04-23 00:00:00,17,21,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.55,23.9,19.1,4.8,21.5,20.9,44,42,43,496,630,0,6.3,1.4,3.9,0.72,0.92,0.8
1982,2025-04-23 00:00:00,17,22,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.55,23.8,19,4.8,21.4,20.9,45,42,43.5,496,630,0,6.1,1.6,3.9,0.73,0.91,0.8
1983,2025-04-23 00:00:00,17,23,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.55,23.6,18.7,4.9,21.2,20.9,43,39,41,496,630,0,5.2,1.3,3.3,0.77,0.92,0.8
1984,2025-04-23 00:00:00,17,31,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.56,23.9,18.7,5.2,21.3,22.7,42,44,43,418,557,0,6.2,2.3,4.3,0.73,0.86,0.8
1985,2025-04-23 00:00:00,17,32,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.56,23.6,18.3,5.3,21,22.7,43,45,44,497,624,0,5.5,1.8,3.7,0.76,0.88,0.8
1986,2025-04-23 00:00:00,17,33,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.56,24,18.5,5.5,21.3,22.7,41,43,42,564,731,0,6.6,2.4,4.5,0.72,0.85,0.8
1987,2025-04-23 00:00:00,17,34,1915,16.1,9.4,6.7,12.8,2.1,2.4,0,0,0,0,0,0,13.98,0.56,23.8,18.6,5.2,21.2,22.7,43,44,43.5,352,500,0,5.7,1.8,3.8,0.75,0.89,0.8
1988,2025-04-24 00:00:00,17,2+3,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.75,22.2,17.3,4.9,19.8,0,40,31,35.5,0,0,0,3.5,1.4,2.5,0.83,0.91,0.9
1989,2025-04-24 00:00:00,17,4,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.75,22.2,17.3,4.9,19.8,0,38,31,34.5,0,0,0,3.2,1.4,2.3,0.84,0.91,0.9
1990,2025-04-24 00:00:00,17,5,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.76,22.2,17.3,4.9,19.8,0,37,30,33.5,0,0,0,4.1,2.2,3.2,0.8,0.85,0.8
1991,2025-04-24 00:00:00,17,6,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.70,21.5,18.8,2.7,20.2,20.7,43,42,42.5,0,0,0,2.7,2,2.4,0.86,0.88,0.9
1992,2025-04-24 00:00:00,17,7,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.70,21.3,18.5,2.8,19.9,20.7,44,44,44,0,0,0,2.7,1.7,2.2,0.86,0.89,0.9
1993,2025-04-24 00:00:00,17,19,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.48,22.6,17.9,4.7,20.3,19.9,43,47,45,478,564,0,3.3,3.1,3.2,0.84,0.83,0.8
1994,2025-04-24 00:00:00,17,20,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.48,22.6,17.8,4.8,20.2,19.9,45,47,46,478,564,0,3.1,3.1,3.1,0.85,0.84,0.8
1995,2025-04-24 00:00:00,17,21,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.48,22.7,18.1,4.6,20.4,19.9,46,47,46.5,478,564,0,2.5,2.2,2.4,0.87,0.86,0.9
1996,2025-04-24 00:00:00,17,22,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.48,22.6,17.9,4.7,20.3,19.9,45,47,46,478,564,0,2.6,2.3,2.5,0.87,0.85,0.9
1997,2025-04-24 00:00:00,17,23,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.46,22.2,17.7,4.5,20,19.9,44,45,44.5,478,564,0,1.7,2,1.9,0.91,0.86,0.9
1998,2025-04-24 00:00:00,17,31,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.71,21.5,17.9,3.6,19.7,20.7,45,44,44.5,429,553,0,3.1,2.5,2.8,0.84,0.83,0.8
1999,2025-04-24 00:00:00,17,32,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.71,21.3,18,3.3,19.7,20.7,46,44,45,511,639,0,2.8,2.2,2.5,0.85,0.86,0.9
2000,2025-04-24 00:00:00,17,33,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.70,21.6,18,3.6,19.8,20.7,43,42,42.5,579,732,0,3.8,2.9,3.4,0.8,0.81,0.8
2001,2025-04-24 00:00:00,17,34,857,11.4,9.1,2.3,10.3,3.2,1.6,0,0,0,0,0,0,14.05,0.71,21.2,18,3.2,19.6,20.7,44,43,43.5,377,506,0,2.7,2.1,2.4,0.86,0.86,0.9
2002,2025-04-25 00:00:00,17,2+3,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.62,22.7,17.3,5.4,20,0,38,32,35,0,0,0,3.4,1,2.2,0.84,0.93,0.9
2003,2025-04-25 00:00:00,17,4,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.62,22.6,17.3,5.3,20,0,35,30,32.5,0,0,0,3.1,1.2,2.2,0.85,0.92,0.9
2004,2025-04-25 00:00:00,17,5,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.63,22.5,17.5,5,20,0,35,31,33,0,0,0,4,2,3,0.81,0.87,0.8
2005,2025-04-25 00:00:00,17,6,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.56,22.6,18.7,3.9,20.7,21.4,39,42,40.5,0,0,0,3.1,2,2.6,0.85,0.88,0.9
2006,2025-04-25 00:00:00,17,7,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.56,22.3,19.4,2.9,20.9,21.4,41,43,42,0,0,0,2.9,1.6,2.3,0.86,0.91,0.9
2007,2025-04-25 00:00:00,17,19,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.35,22.6,18.1,4.5,20.4,20,41,43,42,451,585,0,3.2,2.2,2.7,0.84,0.86,0.9
2008,2025-04-25 00:00:00,17,20,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.33,22.5,18.1,4.4,20.3,20,42,43,42.5,451,585,0,3.1,2.2,2.7,0.85,0.86,0.9
2009,2025-04-25 00:00:00,17,21,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.32,22.6,18.3,4.3,20.5,20,44,43,43.5,451,585,0,2.5,1.9,2.2,0.88,0.88,0.9
2010,2025-04-25 00:00:00,17,22,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.33,22.5,18.2,4.3,20.4,20,43,43,43,451,585,0,2.6,2.1,2.4,0.87,0.87,0.9
2011,2025-04-25 00:00:00,17,23,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.31,22.3,18.1,4.2,20.2,20,43,42,42.5,451,585,0,1.9,2,2,0.9,0.87,0.9
2012,2025-04-25 00:00:00,17,31,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.60,22,18.2,3.8,20.1,21.4,41,42,41.5,394,555,0,3.1,2.3,2.7,0.85,0.85,0.9
2013,2025-04-25 00:00:00,17,32,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.60,22.2,18.2,4,20.2,21.4,43,42,42.5,484,667,0,2.7,1.9,2.3,0.87,0.88,0.9
2014,2025-04-25 00:00:00,17,33,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.60,22,18.4,3.6,20.2,21.4,40,42,41,539,748,0,3.8,2.6,3.2,0.81,0.83,0.8
2015,2025-04-25 00:00:00,17,34,1017,11.5,9.7,1.8,10.6,1.5,0.8,0,0,0,0,0,0,14.08,0.60,22,18,4,20,21.4,40,43,41.5,350,518,0,2.7,1.8,2.3,0.87,0.88,0.9
2016,2025-04-26 00:00:00,17,2+3,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.61,22.2,17.2,5,19.7,0,39,33,36,0,0,0,3.4,1.4,2.4,0.83,0.91,0.9
2017,2025-04-26 00:00:00,17,4,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.63,22.2,17.2,5,19.7,0,34,35,34.5,0,0,0,3.7,1.9,2.8,0.82,0.87,0.8
2018,2025-04-26 00:00:00,17,5,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.63,22.3,17.3,5,19.8,0,33,30,31.5,0,0,0,4,2.1,3.1,0.81,0.86,0.8
2019,2025-04-26 00:00:00,17,6,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.63,21.4,17.9,3.5,19.7,21,44,43,43.5,0,0,0,3.2,1.9,2.6,0.83,0.87,0.9
2020,2025-04-26 00:00:00,17,7,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.63,21.8,18.4,3.4,20.1,21,40,42,41,0,0,0,3,1.5,2.3,0.85,0.91,0.9
2021,2025-04-26 00:00:00,17,19,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.40,22.4,18,4.4,20.2,19.9,44,46,45,463,589,0,3.6,2.6,3.1,0.83,0.83,0.8
2022,2025-04-26 00:00:00,17,20,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.40,22.5,18.1,4.4,20.3,19.9,43,45,44,463,589,0,3.7,2.6,3.2,0.82,0.83,0.8
2023,2025-04-26 00:00:00,17,21,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.39,22.7,18.2,4.5,20.5,19.9,44,43,43.5,463,589,0,3.1,2.4,2.8,0.85,0.84,0.8
2024,2025-04-26 00:00:00,17,22,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.40,22.4,18.1,4.3,20.3,19.9,43,45,44,463,589,0,3.1,2.4,2.8,0.85,0.85,0.9
2025,2025-04-26 00:00:00,17,23,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.38,22,17.9,4.1,20,19.9,43,43,43,463,589,0,2.6,2.2,2.4,0.87,0.85,0.9
2026,2025-04-26 00:00:00,17,31,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.52,21.3,17.5,3.8,19.4,21,46,44,45,427,551,0,3.3,2.5,2.9,0.82,0.83,0.8
2027,2025-04-26 00:00:00,17,32,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.52,21.1,17.5,3.6,19.3,21,48,43,45.5,488,650,0,3.2,2.2,2.7,0.83,0.85,0.8
2028,2025-04-26 00:00:00,17,33,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.52,21.4,17.5,3.9,19.5,21,44,41,42.5,575,735,0,4.2,2.8,3.5,0.78,0.81,0.8
2029,2025-04-26 00:00:00,17,34,917,12.7,10.2,2.5,11.5,3.1,1,0,0,0,0,0,0,14.18,0.52,21.2,17.5,3.7,19.4,21,47,43,45,355,514,0,3.2,2.2,2.7,0.83,0.85,0.8
2030,2025-04-27 00:00:00,17,2+3,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.50,23.9,17.5,6.4,20.7,0,36,33,34.5,0,0,0,5.6,1.5,3.6,0.76,0.9,0.8
2031,2025-04-27 00:00:00,17,4,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.50,23.9,17.3,6.6,20.6,0,35,34,34.5,0,0,0,5.8,2.2,4,0.75,0.85,0.8
2032,2025-04-27 00:00:00,17,5,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.50,23.9,17.5,6.4,20.7,0,34,31,32.5,0,0,0,5.8,2.1,4,0.73,0.86,0.8
2033,2025-04-27 00:00:00,17,6,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.54,23.5,19.6,3.9,21.6,22.7,39,43,41,0,0,0,4,2,3,0.82,0.88,0.9
2034,2025-04-27 00:00:00,17,7,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.54,23.5,19.7,3.8,21.6,22.7,38,44,41,0,0,0,4.3,1.6,3,0.81,0.91,0.9
2035,2025-04-27 00:00:00,17,19,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.28,23.6,18.1,5.5,20.9,20.6,42,47,44.5,455,614,0,5,2.4,3.7,0.79,0.86,0.8
2036,2025-04-27 00:00:00,17,20,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.27,23.7,18.2,5.5,21,20.6,40,44,42,455,615,0,4.9,2.2,3.6,0.78,0.86,0.8
2037,2025-04-27 00:00:00,17,21,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.28,23.7,18.5,5.2,21.1,20.6,40,45,42.5,455,615,0,4.1,1.9,3,0.81,0.88,0.8
2038,2025-04-27 00:00:00,17,22,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.28,23.6,18.4,5.2,21,20.6,40,45,42.5,455,615,0,4,2,3,0.82,0.87,0.8
2039,2025-04-27 00:00:00,17,23,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.28,23.3,18,5.3,20.7,20.6,41,43,42,455,615,0,3.4,1.9,2.7,0.84,0.88,0.9
2040,2025-04-27 00:00:00,17,31,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.52,23.4,18.5,4.9,21,22.7,37,45,41,387,595,0,4.5,2.1,3.3,0.8,0.86,0.8
2041,2025-04-27 00:00:00,17,32,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.52,23.4,18.5,4.9,21,22.7,40,42,41,459,704,0,4.2,1.7,3,0.81,0.89,0.9
2042,2025-04-27 00:00:00,17,33,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.52,23.5,18.1,5.4,20.8,22.7,37,45,41,540,783,0,5.6,2.5,4.1,0.75,0.84,0.8
2043,2025-04-27 00:00:00,17,34,1592,14,9.8,4.2,11.9,2,0.3,0,0,0,0,0,0,14.20,0.52,23.4,18.2,5.2,20.8,22.7,38,44,41,328,551,0,4.1,1.6,2.9,0.81,0.89,0.9
2044,2025-04-28 00:00:00,18,2+3,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.35,25.8,17.5,8.3,21.7,0,41,31,36,0,0,0,9.8,1.3,5.6,0.63,0.92,0.8
2045,2025-04-28 00:00:00,18,4,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.35,25.8,17.3,8.5,21.6,0,37,33,35,0,0,0,9.6,2,5.8,0.63,0.87,0.8
2046,2025-04-28 00:00:00,18,5,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.36,25.9,17.6,8.3,21.8,0,35,28,31.5,0,0,0,9.9,2.2,6.1,0.62,0.86,0.7
2047,2025-04-28 00:00:00,18,6,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.42,24.7,20.3,4.4,22.5,22.7,35,39,37,0,0,0,6.2,1.8,4,0.75,0.9,0.8
2048,2025-04-28 00:00:00,18,7,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.43,24.7,19.6,5.1,22.2,22.7,35,40,37.5,0,0,0,6.6,1.4,4,0.73,0.92,0.8
2049,2025-04-28 00:00:00,18,19,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.21,25.1,18.5,6.6,21.8,21,42,43,42.5,493,640,0,8.2,2.1,5.2,0.67,0.87,0.8
2050,2025-04-28 00:00:00,18,20,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.20,25,18.4,6.6,21.7,21,40,42,41,493,641,0,8.1,2.1,5.1,0.67,0.87,0.8
2051,2025-04-28 00:00:00,18,21,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.20,24.5,18.7,5.8,21.6,21,42,43,42.5,493,641,0,6.8,1.8,4.3,0.71,0.89,0.8
2052,2025-04-28 00:00:00,18,22,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.20,24.5,18.4,6.1,21.5,21,42,42,42,493,641,0,7,2,4.5,0.7,0.87,0.8
2053,2025-04-28 00:00:00,18,23,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.19,24.1,18.3,5.8,21.2,21,42,40,41,493,641,0,6.3,1.9,4.1,0.72,0.88,0.8
2054,2025-04-28 00:00:00,18,31,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.43,24.6,19.2,5.4,21.9,22.7,38,44,41,419,599,0,7.2,2.4,4.8,0.7,0.85,0.8
2055,2025-04-28 00:00:00,18,33,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.43,24.7,18.9,5.8,21.8,22.7,38,42,40,568,787,0,8.8,2.9,5.9,0.64,0.82,0.7
2056,2025-04-28 00:00:00,18,32,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.44,24.5,19.2,5.3,21.9,22.7,40,41,40.5,490,709,0,6.9,2,4.5,0.71,0.88,0.8
2057,2025-04-28 00:00:00,18,34,2170,18.4,12.2,6.2,15.3,1.5,0,0,0,0,0,0,0,14.23,0.44,24.4,18.9,5.5,21.7,22.7,39,43,41,352,551,0,6.8,2,4.4,0.72,0.88,0.8
2058,2025-04-29 00:00:00,18,2+3,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.31,26,17.5,8.5,21.8,0,40,31,35.5,0,0,0,10.4,1.6,6,0.6,0.9,0.8
2059,2025-04-29 00:00:00,18,4,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.31,25.9,17.4,8.5,21.7,0,37,33,35,0,0,0,10.2,2.4,6.3,0.61,0.85,0.7
2060,2025-04-29 00:00:00,18,5,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.33,25.9,17.5,8.4,21.7,0,33,27,30,0,0,0,10.2,2.5,6.4,0.61,0.84,0.7
2061,2025-04-29 00:00:00,18,6,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.38,24.4,20.3,4.1,22.4,22.7,35,40,37.5,0,0,0,8,2.1,5.1,0.66,0.88,0.8
2062,2025-04-29 00:00:00,18,7,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.38,24.3,19.5,4.8,21.9,22.7,35,40,37.5,0,0,0,8,1.5,4.8,0.66,0.91,0.8
2063,2025-04-29 00:00:00,18,19,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.20,25.7,18.4,7.3,22.1,21,41,43,42,492,636,0,9.8,2.5,6.2,0.61,0.84,0.7
