produktion_id,pflanze_id,datum,woche,blueten_pro_staengel,bluetezeit_truss_woche,gesetzte_fruechte_pro_staengel,fruchtansatz_x_m2,truss_nr_ernte_fruechte_obere_truss,truss_nr_gesetzte_fruechte_obere_truss,geernteten_fruechte_auf_der_oberen_truss,geernteten_fruechte_auf_der_oberen_truss_minus1,geernteten_fruechte_auf_der_oberen_truss_minus2,geernteten_fruechte_auf_der_oberen_truss_minus3,geernteten_fruechte_auf_der_oberen_truss_minus4,geernteten_fruechte_auf_der_oberen_truss_minus5,geernteten_fruechte_pro_staengel,produktion_x_m2,erntegeschwindigkeit_fruchte_wochef_wochei,erntegeschwindigkeit_truss_woche,fruchtzeit,truss_nr_bluehende_obere_truss,blueten_auf_der_oberen_truss,blueten_auf_der_oberen_truss_minus1,blueten_auf_der_oberen_truss_minus2,blueten_auf_der_oberen_truss_minus3,blueten_auf_der_oberen_truss_minus4,blueten_auf_der_oberen_truss_minus5,gesetzten_fruechte_auf_der_oberen_truss,gesetzten_fruechte_auf_der_oberen_truss_minus1,gesetzten_fruechte_auf_der_oberen_truss_minus2,gesetzten_fruechte_auf_der_oberen_truss_minus3,gesetzten_fruechte_auf_der_oberen_truss_minus4,gesetzten_fruechte_auf_der_oberen_truss_minus5,pflanze_nr
1238,53,2025-06-21 00:00:00,25,2,,34,34,6,12,6,6,6,6,6,7,37,92.5,2.3125,,0.245833333,13,2,0,0,0,0,0,4,6,6,6,6,6,2
1239,53,2025-06-21 00:00:00,25,6,,32,32,6,13,6,6,6,6,6,7,37,92.5,2.3125,,0.245833333,14,3,3,0,0,0,0,2,6,6,6,6,6,3
1240,55,2025-06-21 00:00:00,25,5,,36,36,7,12,6,6,6,6,6,6,36,90,2.25,,-0.216666667,15,3,2,0,0,0,0,6,6,6,6,6,6,1
1241,55,2025-06-21 00:00:00,25,2,,34,34,6,13,6,6,6,6,6,7,37,92.5,2.3125,,-0.154166667,14,2,0,0,0,0,0,4,6,6,6,6,6,2
1242,55,2025-06-21 00:00:00,25,2,,34,34,4,10,6,6,6,7,0,0,25,62.5,1.5625,,0.295833333,11,2,0,0,0,0,0,4,6,6,6,6,6,3
1243,37,2025-06-21 00:00:00,25,2,,36,36,5,12,6,6,6,6,7,0,31,77.5,1.9375,,0.270833333,13,2,0,0,0,0,0,6,6,6,6,6,6,1
1244,37,2025-06-21 00:00:00,25,5,,36,36,5,12,6,6,6,6,7,0,31,77.5,1.9375,,0.670833333,14,2,3,0,0,0,0,6,6,6,6,6,6,2
1245,37,2025-06-21 00:00:00,25,2,,36,36,6,13,6,6,6,6,6,7,37,92.5,2.3125,,0.645833333,14,2,0,0,0,0,0,6,6,6,6,6,6,3
1246,52,2025-06-21 00:00:00,25,2,,34,34,7,14,6,6,6,6,6,6,36,90,2.25,,0.183333333,15,2,0,0,0,0,0,4,6,6,6,6,6,1
1247,52,2025-06-21 00:00:00,25,2,,32,32,6,14,6,6,6,6,6,7,37,92.5,2.3125,,0.245833333,15,2,0,0,0,0,0,2,6,6,6,6,6,2
1248,52,2025-06-21 00:00:00,25,2,,34,34,7,13,6,6,6,6,6,6,36,90,2.25,,0.183333333,14,2,0,0,0,0,0,4,6,6,6,6,6,3
1249,43,2025-06-21 00:00:00,25,4,,33,33,6,13,6,6,6,6,6,7,37,92.5,2.3125,,0.245833333,14,3,1,0,0,0,0,3,6,6,6,6,6,1
1250,43,2025-06-21 00:00:00,25,5,,33,33,6,12,6,6,6,6,6,7,37,92.5,2.3125,,0.245833333,13,4,1,0,0,0,0,3,6,6,6,6,6,2
1251,43,2025-06-21 00:00:00,25,0,,33,33,5,12,6,6,6,6,7,0,31,77.5,1.9375,,0.270833333,0,0,0,0,0,0,0,3,6,6,6,6,6,3
1252,57,2025-06-27 00:00:00,26,11,,64,128,12,18,7,9,14,13,15,21,79,363.4,4.647058824,,-0.040441176,20,4,3,1,1,2,0,7,11,12,11,12,11,1
1253,57,2025-06-27 00:00:00,26,4,,60,120,12,18,5,9,17,15,16,18,80,368,4.705882353,,0.143382353,20,1,2,1,0,0,0,4,9,12,11,12,12,2
1254,46,2025-06-27 00:00:00,26,12,,76,152,12,18,3,9,22,11,15,7,67,308.2,3.941176471,,-0.121323529,19,5,3,2,2,0,0,1,7,10,20,25,13,1
1255,46,2025-06-27 00:00:00,26,8,,53,106,12,17,7,7,9,12,12,21,68,312.8,4,,-0.9375,19,1,4,2,1,0,0,3,9,10,9,15,7,2
1256,56,2025-06-27 00:00:00,26,4,,40,80,8,12,4,5,1,14,7,11,42,193.2,2.470588235,,-0.341911765,14,2,2,0,0,0,0,8,7,8,15,2,0,1
1257,57,2025-03-14 00:00:00,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,4,0,0,0,0,0,0,0,0,0,0,0,1
1258,56,2025-06-27 00:00:00,26,9,,56,112,8,13,6,18,8,18,12,11,73,335.8,4.294117647,,0.294117647,15,3,3,3,0,0,0,10,8,11,18,7,2,2
1259,49,2025-06-27 00:00:00,26,19,,94,188,9,14,9,13,13,13,18,16,82,377.2,4.823529412,,0.323529412,6,1,8,5,1,4,0,7,11,24,13,21,18,1
1260,49,2025-06-27 00:00:00,26,20,,64,128,8,13,9,12,19,27,14,25,106,487.6,6.235294118,,0.735294118,15,7,9,4,0,0,0,9,12,12,11,17,3,2
1261,40,2025-06-27 00:00:00,26,14,,95,190,10,15,4,11,13,13,12,19,72,331.2,4.235294118,,-0.514705882,16,13,0,1,0,0,0,4,14,19,12,23,23,1
1262,40,2025-06-27 00:00:00,26,25,,68,136,10,16,8,17,11,13,26,20,95,437,5.588235294,,-0.786764706,18,2,7,9,5,2,0,2,6,9,18,15,18,2
1263,54,2025-06-27 00:00:00,26,10,,89,178,9,14,6,21,17,21,18,25,108,496.8,6.352941176,,1.165441176,15,6,3,1,0,0,0,3,7,17,22,20,20,1
1264,54,2025-06-27 00:00:00,26,6,,101,202,10,15,4,15,21,15,15,21,91,418.6,5.352941176,,0.602941176,16,4,2,0,0,0,0,4,18,23,19,18,19,2
1265,39,2025-06-27 00:00:00,26,6,,82,164,9,14,13,30,14,27,31,8,123,565.8,7.235294118,,0.860294118,15,6,0,0,0,0,0,9,13,18,18,15,9,1
1266,39,2025-06-27 00:00:00,26,7,,89,178,8,13,12,20,24,23,12,17,108,496.8,6.352941176,,0.915441176,14,6,1,0,0,0,0,8,12,17,20,20,12,2
1267,35,2025-06-28 00:00:00,26,12,,55,110,10,15,1,6,9,12,8,19,55,253,3.235294118,,-0.452205882,16,7,4,1,0,0,0,3,8,13,10,9,12,1
1268,35,2025-06-28 00:00:00,26,12,,39,78,9,13,5,9,21,21,24,12,92,423.2,5.411764706,,0.161764706,16,2,8,2,0,0,0,7,9,8,8,7,0,2
1269,36,2025-06-28 00:00:00,26,2,,34,34,7,14,6,6,6,6,6,6,36,90,2.117647059,,-0.194852941,15,2,0,0,0,0,0,4,6,6,6,6,6,1
1270,36,2025-06-28 00:00:00,26,2,,36,36,9,15,6,6,6,6,6,6,36,90,2.117647059,,-0.132352941,17,2,0,0,0,0,0,6,6,6,6,6,6,2
1271,36,2025-06-28 00:00:00,26,4,,34,34,8,15,6,6,6,6,6,6,36,90,2.117647059,,-0.132352941,16,4,0,0,0,0,0,4,6,6,6,6,6,3
1272,51,2025-06-28 00:00:00,26,2,,36,36,7,14,6,6,6,6,6,6,36,90,2.117647059,,-0.194852941,16,2,0,0,0,0,0,6,6,6,6,6,6,1
1273,51,2025-06-28 00:00:00,26,0,,36,36,8,15,6,6,6,6,6,6,36,90,2.117647059,,-0.132352941,17,0,0,0,0,0,0,6,6,6,6,6,6,2
1274,51,2025-06-28 00:00:00,26,2,,34,34,8,15,6,6,6,6,6,6,36,90,2.117647059,,-0.132352941,16,2,0,0,0,0,0,4,6,6,6,6,6,3
1275,42,2025-06-28 00:00:00,26,1,,32,32,8,15,6,6,6,6,6,6,36,90,2.117647059,,-0.132352941,16,1,0,0,0,0,0,2,6,6,6,6,6,1
1276,42,2025-06-28 00:00:00,26,2,,34,34,9,16,6,6,6,6,6,6,36,90,2.117647059,,-0.132352941,17,2,0,0,0,0,0,4,6,6,6,6,6,2
1277,42,2025-06-28 00:00:00,26,2,,36,36,8,15,6,6,6,6,6,6,36,90,2.117647059,,-0.132352941,17,2,0,0,0,0,0,6,6,6,6,6,6,3
1278,53,2025-06-28 00:00:00,26,2,,34,34,7,14,6,6,6,6,6,6,36,90,2.117647059,,-0.194852941,15,2,0,0,0,0,0,4,6,6,6,6,6,1
1279,53,2025-06-28 00:00:00,26,3,,34,34,6,13,6,6,6,6,6,7,37,92.5,2.176470588,,-0.136029412,15,1,2,0,0,0,0,5,5,6,6,6,6,2
1280,53,2025-06-28 00:00:00,26,5,,36,36,6,13,6,6,6,6,6,7,37,92.5,2.176470588,,-0.136029412,15,4,1,0,0,0,0,6,6,6,6,6,6,3
1281,55,2025-06-28 00:00:00,26,2,,32,32,8,15,6,6,6,6,6,6,36,90,2.117647059,,-0.132352941,16,2,0,0,0,0,0,3,5,6,6,6,6,1
1282,55,2025-06-28 00:00:00,26,4,,34,34,8,14,6,6,6,6,6,6,36,90,2.117647059,,-0.194852941,16,2,2,0,0,0,0,4,6,6,6,6,6,2
1283,55,2025-06-28 00:00:00,26,3,,35,35,5,11,6,6,6,6,7,0,31,77.5,1.823529412,,0.261029412,12,3,0,0,0,0,0,5,6,6,6,6,6,3
1284,37,2025-06-28 00:00:00,26,3,,35,35,6,13,6,6,6,6,6,7,37,92.5,2.176470588,,0.238970588,15,1,2,0,0,0,0,5,6,6,6,6,6,1
1285,37,2025-06-28 00:00:00,26,3,,36,36,6,13,6,6,6,6,6,7,37,92.5,2.176470588,,0.238970588,15,3,0,0,0,0,0,6,6,6,6,6,6,2
1286,37,2025-06-28 00:00:00,26,4,,33,33,6,14,6,6,6,6,6,7,37,92.5,2.176470588,,-0.136029412,15,4,0,0,0,0,0,3,6,6,6,6,6,3
1287,52,2025-06-28 00:00:00,26,1,,33,33,7,15,6,6,6,6,6,6,36,90,2.117647059,,-0.132352941,16,1,0,0,0,0,0,3,6,6,6,6,6,1
1288,52,2025-06-28 00:00:00,26,2,,2,2,8,15,6,6,6,6,6,6,36,90,2.117647059,,-0.194852941,16,1,1,0,0,0,0,2,0,0,0,0,0,2
1289,52,2025-06-28 00:00:00,26,1,,34,34,8,14,6,6,6,6,6,6,36,90,2.117647059,,-0.132352941,15,1,0,0,0,0,0,4,6,6,6,6,6,3
1290,43,2025-06-28 00:00:00,26,2,,33,33,7,14,6,6,6,6,6,6,36,90,2.117647059,,-0.194852941,15,2,0,0,0,0,0,3,6,6,6,6,6,1
1291,43,2025-06-28 00:00:00,26,5,,33,33,7,13,6,6,6,6,6,6,36,90,2.117647059,,-0.194852941,14,4,1,0,0,0,0,3,6,6,6,6,6,2
1292,43,2025-06-28 00:00:00,26,3,,33,33,6,13,6,6,6,6,6,7,37,92.5,2.176470588,,0.238970588,14,3,0,0,0,0,0,3,6,6,6,6,6,3
1293,57,2025-07-04 00:00:00,27,6,,66,132,14,20,5,8,13,13,14,13,66,303.6,3.666666667,,-0.980392157,22,2,2,1,1,0,0,6,9,13,14,13,11,1
1294,57,2025-07-04 00:00:00,27,6,,67,134,14,19,2,8,11,12,19,15,67,308.2,3.722222222,,-0.983660131,21,3,2,1,0,0,0,7,11,13,13,12,11,2
1295,46,2025-07-04 00:00:00,27,8,,86,172,13,19,9,12,12,30,13,15,91,418.6,5.055555556,,1.114379085,21,2,3,2,1,0,0,5,10,13,11,22,25,1
1296,46,2025-07-04 00:00:00,27,9,,57,114,13,18,12,11,8,9,11,13,64,294.4,3.555555556,,-0.444444444,20,3,2,4,0,0,0,6,10,18,11,9,3,2
1297,56,2025-07-04 00:00:00,27,4,,38,76,9,13,7,6,6,3,14,7,43,197.8,2.388888889,,-0.081699346,15,3,1,0,0,0,0,5,9,8,8,8,0,1
1298,56,2025-07-04 00:00:00,27,14,,57,114,10,14,2,11,8,20,8,17,66,303.6,3.666666667,,-0.62745098,16,5,8,1,0,0,0,4,17,10,11,10,5,2
1299,49,2025-07-04 00:00:00,27,16,,89,178,10,15,8,17,20,9,11,12,77,354.2,4.277777778,,-0.545751634,17,3,6,6,0,1,0,10,10,15,28,13,13,1
1300,49,2025-07-04 00:00:00,27,12,,59,118,10,15,3,14,12,12,19,27,87,400.2,4.833333333,,-1.401960784,16,5,6,1,0,0,0,6,6,12,12,15,8,2
1301,40,2025-07-04 00:00:00,27,18,,75,150,11,16,7,17,12,36,11,13,96,441.6,5.333333333,,1.098039216,18,2,10,6,0,0,0,7,5,15,18,12,18,1
1302,40,2025-07-04 00:00:00,27,30,,56,112,11,17,9,11,36,11,13,26,106,487.6,5.888888889,,0.300653595,19,7,6,14,3,0,0,3,3,8,10,17,15,2
1303,54,2025-07-04 00:00:00,27,8,,85,170,10,15,8,20,29,19,21,17,114,524.4,6.333333333,,-0.019607843,16,6,2,0,0,0,0,6,18,9,17,23,12,1
1304,54,2025-07-04 00:00:00,27,5,,90,180,11,16,8,17,18,21,15,15,94,432.4,5.222222222,,-0.130718954,17,4,1,0,0,0,0,7,11,22,22,18,10,2
1305,39,2025-07-04 00:00:00,27,6,,66,132,11,15,6,15,21,32,27,31,132,607.2,7.333333333,,0.098039216,16,5,1,0,0,0,0,7,16,13,18,12,0,1
1306,39,2025-07-04 00:00:00,27,4,,59,118,10,14,10,15,23,20,24,23,115,529,6.388888889,,0.035947712,15,4,0,0,0,0,0,7,8,12,17,10,5,2
1307,35,2025-07-05 00:00:00,27,11,,57,114,10,14,5,11,7,17,11,20,71,326.6,3.944444444,,0.709150327,17,6,5,0,0,0,0,9,13,10,9,10,6,1
1308,35,2025-07-05 00:00:00,27,9,,59,118,10,15,6,9,8,21,21,24,89,409.4,4.944444444,,-0.467320261,17,3,4,2,0,0,0,8,10,12,19,8,2,2
1309,36,2025-07-05 00:00:00,27,4,,36,36,9,15,6,6,6,6,6,6,36,90,2,,-0.117647059,17,3,1,0,0,0,0,6,6,6,6,6,6,1
1310,36,2025-07-05 00:00:00,27,5,,36,36,10,16,6,6,6,6,6,6,36,90,2,,-0.117647059,18,3,2,0,0,0,0,6,6,6,6,6,6,2
1311,36,2025-07-05 00:00:00,27,3,,35,35,9,15,6,6,6,6,6,6,36,90,2,,-0.117647059,18,2,1,0,0,0,0,5,6,6,6,6,6,3
1312,53,2025-07-05 00:00:00,27,3,,35,35,8,15,6,6,6,6,6,6,36,90,2,,-0.117647059,17,3,0,0,0,0,0,5,6,6,6,6,6,1
1313,53,2025-07-05 00:00:00,27,4,,34,34,8,14,6,6,6,6,6,6,36,90,2,,-0.176470588,16,3,1,0,0,0,0,4,6,6,6,6,6,2
1314,53,2025-07-05 00:00:00,27,4,,33,33,8,15,6,6,6,6,6,6,36,90,2,,-0.176470588,16,4,0,0,0,0,0,4,5,6,6,6,6,3
1315,55,2025-07-05 00:00:00,27,1,,33,33,9,16,6,6,6,6,6,6,36,90,2,,-0.117647059,18,1,0,0,0,0,0,3,6,6,6,6,6,1
1316,55,2025-07-05 00:00:00,27,5,,31,31,9,16,6,6,6,6,6,6,36,90,2,,-0.117647059,17,5,0,0,0,0,0,2,5,6,6,6,6,2
1317,55,2025-07-05 00:00:00,27,4,,35,35,6,12,6,6,6,6,6,7,37,92.5,2.055555556,,0.232026144,14,4,0,0,0,0,0,5,6,6,6,6,6,3
1318,37,2025-07-05 00:00:00,27,6,,35,35,8,14,6,6,6,6,6,6,36,90,2,,-0.176470588,16,3,3,0,0,0,0,5,6,6,6,6,6,1
1319,37,2025-07-05 00:00:00,27,51,,35,35,8,14,6,6,6,6,6,6,36,90,2,,-0.176470588,16,51,0,0,0,0,0,5,6,6,6,6,6,2
1320,37,2025-07-05 00:00:00,27,6,,34,34,8,15,6,6,6,6,6,6,36,90,2,,-0.176470588,17,3,3,0,0,0,0,5,5,6,6,6,6,3
1321,52,2025-07-05 00:00:00,27,2,,35,35,9,16,6,6,6,6,6,6,36,90,2,,-0.117647059,18,2,0,0,0,0,0,5,6,6,6,6,6,1
1322,52,2025-07-05 00:00:00,27,3,,34,34,9,16,6,6,6,6,6,6,36,90,2,,-0.117647059,18,1,2,0,0,0,0,4,6,6,6,6,6,2
1323,52,2025-07-05 00:00:00,27,4,,30,30,9,15,6,6,6,6,6,6,36,90,2,,-0.117647059,17,2,2,0,0,0,0,1,5,6,6,6,6,3
1324,43,2025-07-05 00:00:00,27,3,,32,32,9,15,6,6,6,6,6,6,36,90,2,,-0.117647059,16,3,0,0,0,0,0,3,5,6,6,6,6,1
1325,43,2025-07-05 00:00:00,27,2,,32,32,8,14,6,6,6,6,6,6,36,90,2,,-0.117647059,15,2,0,0,0,0,0,2,6,6,6,6,6,2
1326,43,2025-07-05 00:00:00,27,1,,32,32,7,14,6,6,6,6,6,6,36,90,2,,-0.176470588,15,1,0,0,0,0,0,3,5,6,6,6,6,3
1327,51,2025-07-05 00:00:00,27,3,,32,32,9,16,6,6,6,6,6,6,36,90,2,,-0.117647059,17,3,0,0,0,0,0,2,6,6,6,6,6,1
1328,51,2025-07-05 00:00:00,27,3,,35,35,9,16,6,6,6,6,6,6,36,90,2,,-0.117647059,18,3,0,0,0,0,0,5,6,6,6,6,6,2
1329,51,2025-07-05 00:00:00,27,3,,36,36,9,16,6,6,6,6,6,6,36,90,2,,-0.117647059,18,3,0,0,0,0,0,6,6,6,6,6,6,3
1330,42,2025-07-05 00:00:00,27,2,,34,34,9,16,6,6,6,6,6,6,36,90,2,,-0.117647059,17,2,0,0,0,0,0,4,6,6,6,6,6,1
1331,42,2025-07-05 00:00:00,27,3,,36,36,11,17,6,6,6,6,6,6,36,90,2,,-0.117647059,19,3,0,0,0,0,0,6,6,6,6,6,6,2
1332,42,2025-07-05 00:00:00,27,5,,33,33,10,17,6,6,6,6,6,6,36,90,2,,-0.117647059,18,5,0,0,0,0,0,4,5,6,6,6,6,3
1333,57,2025-07-11 00:00:00,28,5,,70,140,15,21,7,11,11,14,13,14,70,322,3.684210526,,0.01754386,23,2,2,1,0,0,0,8,12,10,13,14,13,1
1334,57,2025-07-11 00:00:00,28,4,,56,112,15,21,8,9,12,13,13,19,74,340.4,3.894736842,,0.17251462,22,2,1,1,0,0,0,3,8,8,11,13,13,2
1335,46,2025-07-11 00:00:00,28,6,,77,154,14,20,9,13,13,12,32,13,92,423.2,4.842105263,,-0.213450292,22,2,3,1,0,0,0,7,10,12,14,12,22,1
1336,46,2025-07-11 00:00:00,28,4,,71,142,14,19,5,15,14,8,9,11,62,285.2,3.263157895,,-0.292397661,21,1,3,0,0,0,0,9,17,12,18,11,4,2
1337,56,2025-07-11 00:00:00,28,9,,39,78,10,14,2,9,6,5,4,12,38,174.8,2,,-0.388888889,16,2,4,3,0,0,0,3,6,9,8,7,6,1
1338,56,2025-07-11 00:00:00,28,7,,49,98,11,15,1,14,10,20,8,16,69,317.4,3.631578947,,-0.035087719,17,3,3,1,0,0,0,4,5,18,10,10,2,2
1339,49,2025-07-11 00:00:00,28,6,,84,168,11,16,6,16,25,20,13,12,92,423.2,4.842105263,,0.564327485,18,1,3,2,0,0,0,5,14,15,15,28,7,1
1340,49,2025-07-11 00:00:00,28,4,,61,122,11,16,2,12,17,12,12,11,66,303.6,3.473684211,,-1.359649123,17,2,2,0,0,0,0,3,18,8,12,12,8,2
1341,40,2025-07-11 00:00:00,28,4,,72,144,12,17,7,17,24,12,14,12,86,395.6,4.526315789,,-0.807017544,18,4,0,0,0,0,0,8,19,5,17,18,5,1
1342,40,2025-07-11 00:00:00,28,8,,33,66,12,19,5,15,11,36,11,13,91,418.6,4.789473684,,-1.099415205,20,4,4,0,0,0,0,2,5,4,4,8,10,2
1343,54,2025-07-11 00:00:00,28,5,,77,154,11,16,9,16,25,28,19,21,118,542.8,6.210526316,,-0.122807018,17,3,2,0,0,0,0,5,15,18,9,17,13,1
1344,54,2025-07-11 00:00:00,28,3,,94,188,13,17,1,7,14,22,14,19,77,354.2,4.052631579,,-1.169590643,18,2,1,0,0,0,0,15,12,12,22,22,11,2
1345,39,2025-07-12 00:00:00,28,3,,81,162,11,16,15,15,21,32,14,27,124,570.4,6.526315789,,-0.807017544,17,3,0,0,0,0,0,14,18,17,13,16,3,1
1346,39,2025-07-12 00:00:00,28,3,,53,106,11,15,7,17,20,24,20,24,112,515.2,5.894736842,,-0.494152047,16,3,0,0,0,0,0,9,11,8,12,10,3,2
1347,35,2025-07-12 00:00:00,28,8,,55,110,13,16,1,2,6,12,10,10,41,188.6,2.157894737,,-1.786549708,18,5,3,0,0,0,0,14,10,9,12,8,2,1
1348,35,2025-07-12 00:00:00,28,6,,67,134,11,16,7,8,12,8,21,21,77,354.2,4.052631579,,-0.891812865,18,2,4,0,0,0,0,6,19,10,12,19,1,2
1349,51,2025-07-12 00:00:00,28,3,,33,33,11,17,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,18,3,0,0,0,0,0,3,6,6,6,6,6,1
1350,51,2025-07-12 00:00:00,28,3,,33,33,12,18,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,19,3,0,0,0,0,0,3,6,6,6,6,6,2
1351,51,2025-07-12 00:00:00,28,4,,36,36,11,17,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,19,3,1,0,0,0,0,6,6,6,6,6,6,3
1352,42,2025-07-12 00:00:00,28,2,,33,33,12,17,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,18,2,0,0,0,0,0,3,6,6,6,6,6,1
1353,42,2025-07-12 00:00:00,28,3,,32,32,12,19,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,20,2,1,0,0,0,0,2,6,6,6,6,6,2
1354,42,2025-07-12 00:00:00,28,2,,36,36,11,17,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,19,2,0,0,0,0,0,6,6,6,6,6,6,3
1355,36,2025-07-12 00:00:00,28,2,,35,35,10,16,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,18,1,1,0,0,0,0,5,6,6,6,6,6,1
1356,36,2025-07-12 00:00:00,28,3,,32,32,11,18,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,19,3,0,0,0,0,0,2,6,6,6,6,6,2
1357,36,2025-07-12 00:00:00,28,1,,36,36,11,17,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,19,1,0,0,0,0,0,6,6,6,6,6,6,3
1358,53,2025-07-12 00:00:00,28,3,,33,33,10,16,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,18,3,0,0,0,0,0,3,6,6,6,6,6,1
1359,53,2025-07-12 00:00:00,28,1,,33,33,8,15,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,17,1,0,0,0,0,0,3,6,6,6,6,6,2
1360,53,2025-07-12 00:00:00,28,1,,34,34,9,16,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,17,1,0,0,0,0,0,4,6,6,6,6,6,3
1361,55,2025-07-12 00:00:00,28,3,,35,35,10,16,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,19,2,1,0,0,0,0,5,6,6,6,6,6,1
1362,55,2025-07-12 00:00:00,28,2,,31,31,10,17,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,18,2,0,0,0,0,0,2,5,6,6,6,6,2
1363,55,2025-07-12 00:00:00,28,3,,31,31,7,14,6,6,6,6,6,6,36,90,1.894736842,,-0.160818713,15,3,0,0,0,0,0,4,4,5,6,6,6,3
1364,37,2025-07-12 00:00:00,28,2,,36,36,8,15,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,17,2,0,0,0,0,0,6,6,6,6,6,6,1
1365,37,2025-07-12 00:00:00,28,3,,33,33,9,15,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,17,3,0,0,0,0,0,3,6,6,6,6,6,2
1366,37,2025-07-12 00:00:00,28,1,,32,32,9,17,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,18,1,0,0,0,0,0,2,6,6,6,6,6,3
1367,52,2025-07-12 00:00:00,28,1,,35,35,10,17,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,18,1,0,0,0,0,0,6,5,6,6,6,6,1
1368,52,2025-07-12 00:00:00,28,2,,35,35,11,17,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,18,2,0,0,0,0,0,5,6,6,6,6,6,2
1369,52,2025-07-12 00:00:00,28,1,,35,35,9,16,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,17,1,0,0,0,0,0,5,6,6,6,6,6,3
1370,43,2025-07-12 00:00:00,28,2,,34,34,10,16,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,17,2,0,0,0,0,0,4,6,6,6,6,6,1
1371,43,2025-07-12 00:00:00,28,2,,32,32,9,15,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,16,2,0,0,0,0,0,4,4,6,6,6,6,2
1372,43,2025-07-12 00:00:00,28,1,,35,35,9,15,6,6,6,6,6,6,36,90,1.894736842,,-0.105263158,16,1,0,0,0,0,0,5,6,6,6,6,6,3
1373,57,2025-07-18 00:00:00,29,4,,64,128,17,23,2,8,11,12,11,14,58,266.8,2.9,,-0.784210526,24,2,2,0,0,0,0,5,8,12,12,14,13,1
1374,57,2025-07-18 00:00:00,29,4,,58,116,16,22,5,9,13,12,13,14,66,303.6,3.3,,-0.594736842,23,2,2,0,0,0,0,3,10,13,8,11,13,2
1375,46,2025-07-18 00:00:00,29,5,,67,134,16,22,1,8,14,13,13,12,61,280.6,3.05,,-1.792105263,23,2,3,0,0,0,0,3,10,12,14,14,14,1
1376,46,2025-07-18 00:00:00,29,5,,79,158,15,21,5,8,15,14,8,9,59,271.4,2.95,,-0.313157895,23,1,2,1,1,0,0,4,16,11,17,13,18,2
1377,56,2025-07-18 00:00:00,29,4,,39,78,11,16,4,8,14,6,4,12,48,220.8,2.4,,0.4,17,2,2,0,0,0,0,11,6,6,9,5,2,1
1378,56,2025-07-18 00:00:00,29,5,,68,136,12,16,3,9,14,11,20,8,65,299,3.25,,-0.381578947,18,3,2,0,0,0,0,11,16,11,19,7,4,2
1379,49,2025-07-18 00:00:00,29,8,,86,172,12,17,5,0,0,0,0,0,5,23,0.25,,-4.592105263,19,1,7,0,0,0,0,7,15,13,16,15,20,1
1380,49,2025-07-18 00:00:00,29,4,,65,130,12,17,4,0,0,0,0,0,4,18.4,0.2,,-3.273684211,18,2,2,0,0,0,0,5,12,22,5,12,9,2
1381,40,2025-07-18 00:00:00,29,5,,71,142,13,18,8,10,0,0,0,0,18,82.8,0.9,,-3.626315789,19,4,1,0,0,0,0,8,12,19,5,17,10,1
1382,40,2025-07-18 00:00:00,29,10,,43,86,14,20,4,7,10,0,0,0,21,96.6,1.05,,-3.739473684,22,2,5,3,0,0,0,3,14,9,5,4,8,2
1383,54,2025-07-18 00:00:00,29,3,,76,152,12,17,10,0,0,0,0,0,10,46,0.5,,-5.710526316,18,3,0,0,0,0,0,5,19,18,18,9,7,1
1384,54,2025-07-18 00:00:00,29,3,,89,178,14,18,1,11,0,0,0,0,12,55.2,0.6,,-3.452631579,19,3,0,0,0,0,0,10,21,13,12,21,12,2
1385,39,2025-07-18 00:00:00,29,3,,81,162,13,17,2,14,18,0,0,0,34,156.4,1.7,,-4.826315789,18,3,0,0,0,0,0,12,18,19,17,11,4,1
1386,39,2025-07-18 00:00:00,29,4,,49,98,12,16,7,17,0,0,0,0,24,110.4,1.2,,-4.694736842,17,2,2,0,0,0,0,6,16,13,9,5,0,2
1387,35,2025-07-19 00:00:00,29,3,,61,122,13,18,3,7,0,0,0,0,10,46,0.5,,-1.657894737,19,2,1,0,0,0,0,7,11,14,10,9,10,1
